5961,Dabrowa Gornicza,73-167,Jeziorna,162,19,Kaskada
5962,Szczecin,77-852,Rejtana,48,79,Targowek
5963,Jarocin,43-527,Gorna,97,37,Nadolnik
5964,Frombork,77-154,Orla,359,23,Ursus
5965,Czorsztyn,61-242,Batalionow Chlopskich,274,53,Muranow Poludniowy
5966,Swiebodzice,87-999,Sadowa,351,35,Dolny Mokotow
5967,Czempin,46-332,Powstancow,49,76,Wola
5968,Bytom,93-872,Laczna,350,24,Kabaty
5969,Folk,21-678,Nadbrzezna,165,34,Wilcza
5970,Ciechanow,70-814,Parkowa,33,50,Muranow
5971,Goleniow,82-174,Stycznia,123,26,Imielin
5972,Ketrzyn,40-100,Kosciuszki,124,62,Sluzewiec
5973,Kartuzy,02-230,Fiolkowa,222,57,Targowek
5974,Cieplice,89-233,Skrajna,23,15,Natolin
5975,Dobczyce,41-489,Niepodleglosci,158,62,Goclaw
5976,Rybnik,11-757,Dobra,12,65,Wilcza
5977,Kluczbork,54-228,Krasickiego,402,77,Grodzisk
5978,Szczecin,73-356,Tuwima,79,68,Praga-Poludnie
5979,Bydgoszcz,71-613,Jadwigi,60,28,Ursus
5980,Gliwice,62-530,Baczynskiego,402,15,Sluzewiec
5981,Drawno,59-512,Mazowiecka,342,74,Wesola
5982,Chelmno,23-196,Rozana,42,13,Imielin
5983,Jaworzno,13-725,Zachodnia,333,51,Pomiechowek
5984,Gdansk,34-302,Armii Krajowej,42,37,Praga-Poludnie
5985,Sopot,04-435,Kusocinskiego,114,59,Jelonki
5986,Dubiecko,78-817,Zielna,24,36,Nowa Huta
5987,Czorsztyn,94-998,Rynek,64,58,Saska Kepa
5988,Chodziez,04-269,Magnoliowa,492,43,Podgorze
5989,Kolobrzeg,06-562,Browarna,418,26,Bemowo
5990,Kazimierz Dolny,37-072,Powstancow Wielkopolskich,28,36,Rakowka
5991,Klobuck,21-937,Lisia,73,34,Zacisze
5992,Frysztak,75-534,Nadrzeczna,387,68,Kaweczyn
5993,Folk,11-357,Sciegiennego,313,20,Wilanow
5994,Kety,79-891,Przemyslowa,215,36,Targowek
5995,Gubin,28-509,Konarskiego,151,82,Srodmiescie
5996,Swiecie,97-915,Torowa,299,56,Czacki
5997,Swidwin,88-946,Wypoczynkowa,317,45,Jelonki
5998,Dziwnow,28-170,Diamentowa,103,29,Grodzisk
5999,Kostrzyn nad Odra,06-133,Borowa,406,40,Wlochy
6000,Sopot,79-251,Wiejska,40,69,Przyczolek Grochowski
6001,Katowice,11-335,Jalowcowa,148,83,Czacki
6002,Ciechanow,35-158,Reja,25,43,Rakowiec
6003,Sosnowiec,01-384,Szpitalna,56,40,Wlochy
6004,Gostynin,58-018,Wojska Polskiego,83,31,Wrzeciono
6005,Czorsztyn,91-603,Towarowa,393,76,Zacisze
6006,Gniezno,40-639,Lesna,441,35,Mokotow
6007,Torun,37-457,Prusa,299,41,Lomianki Dolne
6008,Swiebodzice,72-405,Ciasna,212,33,Kozia
6009,Poznan,80-196,Mlynarska,363,37,Kozia
6010,Swiebodzin,15-314,Poniatowskiego,334,64,Lipiny
6011,Garwolin,08-591,Cicha,393,10,Mokotow Zachodni
6012,Szczecin,93-311,Lakowa,88,75,Wrzeciono
6013,Tarnow,04-679,Zeromskiego,475,51,Filtry
6014,Drawsko Pomorskie,04-007,Jana III Sobieskiego,150,31,Targowek
6015,Drezdenko,93-910,Sklodowskiej-Curie,124,72,Praga-Poludnie
6016,Czersk,15-017,Urocza,21,43,Rembertow
6017,Chorzow,62-532,Broniewskiego,443,19,Radosna
6018,Chelmno,13-299,Dworcowa,109,67,Czyste
6019,Chelmiec,31-265,Jesienna,271,60,Mirow
6020,Choszczno,47-727,Wiklinowa,135,45,Gorczewska
6021,Ciechocinek,44-631,Olchowa,162,29,Wlochy
6022,Gubin,74-332,Bursztynowa,479,49,Dolny Mokotow
6023,Choszczno,44-322,Leszczynowa,443,38,Witolin
6024,Mielec,98-256,Moniuszki,85,71,Michalowice
6025,Olsztyn,50-396,Slowianska,427,15,Wesola
6026,Jarocin,88-346,Pogodna,83,17,Michalowice
6027,Ketrzyn,90-338,Boczna,496,35,Bialoleka
6028,Swiecie,31-635,Wojciecha,32,82,Kozia
6029,Elblag,69-566,Miarki,332,39,Bemowo
6030,Bydgoszcz,19-492,Krotka,387,77,Pyry
6031,Zabrze,23-627,Chabrowa,342,72,Ursus
6032,Ciechocinek,44-196,Magnoliowa,0,26,Lomianki Dolne
6033,Chocianow,08-122,Lotnicza,459,19,Sluzewiec
6034,Chorzele,37-682,Dabrowskiej,394,51,Michalowice
6035,Katowice,90-950,Urocza,195,37,Rakowka-Kaweczyn
6036,Frydman,91-379,Sienkiewicza,497,72,Kepa Tarchominska
6037,Drawsko Pomorskie,33-207,Wczasowa,230,71,Skarpa Powsinska
6038,Swiecie,03-057,Pogodna,492,45,Filtry
6039,Drawno,33-482,Maczka,132,66,Ursynow
6040,Lublin,14-001,Kasztanowa,218,24,Powsin
6041,Ruda Slaska,91-881,Podmiejska,71,43,Wierzbno
6042,Gdynia,67-767,Parkowa,303,10,Pyry
6043,Chorzele,83-650,Gorska,452,18,Powsin
6044,Folk,80-987,Podwale,488,47,Lipiny
6045,Swiebodzice,92-277,Kusocinskiego,400,42,Rakowka-Kaweczyn
6046,Wloclawek,26-796,Slowianska,93,45,Pomiechowek
6047,Gdansk,68-433,Poznanska,467,23,Wierzbno
6048,Stargard Szczecinski,01-287,Sybirakow,318,39,Szczesliwice
6049,Katowice,35-987,Narutowicza,63,60,Lipiny
6050,Kalisz,03-941,Rynek,105,61,Grochow
6051,Stargard Szczecinski,46-928,Konstytucji 3 Maja,375,67,Pyry
6052,Klobuck,39-315,Krotka,364,49,Praga-Poludnie
6053,Katowice,55-314,Lisia,358,76,Bielany
6054,Wloclawek,59-573,Dabrowskiej,18,21,Wrzeciono
6055,Krotoszyn,86-524,Kaszubska,426,24,Praga-Poludnie
6056,Poznan,25-335,Pogodna,308,53,Skarpa Powsinska
6057,Czarnkow,38-479,Dworcowa,486,60,Mokotow
6058,Swidnica,36-581,Cedrowa,4,57,Pyry
6059,Dolice,43-626,Krotka,161,32,Wlochy
6060,Frydman,97-533,Labedzia,89,44,Goclaw
6061,Gostynin,40-803,Milosza,205,61,Powsin
6062,Chorzow,92-831,Jesionowa,237,49,Targowek
6063,Czarnkow,57-222,Wierzbowa,58,79,Zoliborz
6064,Bytom,33-607,Armii Krajowej,95,74,Ursynow
6065,Gostyn,58-469,Malczewskiego,408,52,Marsa
6066,Koszalin,79-963,Rzeczna,213,64,Zacisze
6067,Tarnow,16-508,Niepodleglosci,56,39,Gorczewska
6068,Czerwiensk,32-169,Jana Sobieskiego,347,16,Siekierki
6069,Krotoszyn,19-457,Wyspianskiego,157,23,Mokotow
6070,Czestochowa,80-745,Solidarnosci,451,64,Podgorze
6071,Swidnica,21-098,Grzybowa,355,11,Powisle
6072,Dziwnow,93-787,Rycerska,148,27,Sluzewiec
6073,Dabrowa Gornicza,41-546,Niepodleglosci,271,37,Mokotow Zachodni
6074,Gdynia,40-813,Poludniowa,41,32,Krowodrza
6075,Grudziadz,82-676,Morska,29,80,Witolin
6076,Czarna Woda,50-522,Targowa,413,50,Krowodrza
6077,Chojnice,14-754,Rycerska,216,46,Rakowka
6078,Gdansk,52-559,Wesola,256,41,Targowek
6079,Frysztak,09-882,Waska,462,57,Siekierki
6080,Sosnowiec,70-877,Srodkowa,351,57,Solec
6081,Legnica,96-195,Torunska,370,19,Olesinska
6082,Krotoszyn,39-467,Wolnosci,72,48,Wawer
6083,Sosnowiec,45-590,Baltycka,158,18,Kaweczyn
6084,Chocianow,21-085,Orkana,487,84,Mlociny
6085,Chorzow,52-331,Widok,225,37,Solec
6086,Dabrowa Gornicza,53-838,Solidarnosci,259,20,Radosc
6087,Wroclaw,89-011,Sienkiewicza,104,22,Kabaty
6088,Czersk,52-234,Mala,361,37,Ursus
6089,Drawno,64-314,Krasickiego,351,78,Praga-Poludnie
6090,Krasnik,19-797,Osiedlowa,254,35,Wawer
6091,Czersk,03-683,Mostowa,166,58,Ursynow
6092,Goleniow,77-982,Przechodnia,84,46,Radosna
6093,Swidwin,21-922,Sucharskiego,14,72,Muranow
6094,Czestochowa,90-647,Glowna,419,83,Marsa
6095,Kartuzy,63-820,Chabrowa,123,80,Koszyki
6096,Gdansk,96-437,Podwale,406,28,Radosna
6097,Czarnkow,77-177,Konopnickiej,55,20,Wilcza
6098,Radom,37-336,Cmentarna,387,29,Muranow
6099,Koscian,23-716,Solidarnosci,330,35,Ochota
6100,Zabrze,20-599,Niepodleglosci,121,27,Koszyki
6101,Chojno,49-513,Staszica,334,36,Ursynow
6102,Zabrze,69-720,Powstancow Wielkopolskich,254,45,Mlociny
6103,Cieplice,95-866,Swierkowa,485,40,Rembertow
6104,Katowice,23-456,Kaszubska,283,49,Grabow
6105,Klobuck,12-078,Piwna,463,78,Natolin
6106,Swiebodzice,71-171,Baczynskiego,205,66,Imielin
6107,Gostyn,64-550,Irysowa,349,61,Czacki
6108,Choszczno,72-156,Swierczewskiego,121,72,Jelonki
6109,Warsaw,46-400,Czestochowska,382,35,Wrzeciono
6110,Cieplice,25-927,Kasprowicza,284,24,Filtry
6111,Elblag,18-384,Miarki,459,40,Stegny
6112,Glogow,59-833,Pszenna,0,55,Mokotow Zachodni
6113,Ciechanow,12-666,Galczynskiego,358,11,Praga-Poludnie
6114,Czarna Woda,47-194,Stycznia,188,41,Filtry
6115,Dabrowa Gornicza,97-857,Kreta,417,35,Muranow
6116,Drawno,49-394,Zbozowa,58,59,Gorny Mokotow
6117,Sopot,05-489,Piastowska,131,18,Wola
6118,Chorzele,19-271,Urocza,76,49,Wrzeciono
6119,Kostrzyn nad Odra,26-886,Fiolkowa,436,17,Praga-Poludnie
6120,Gostyn,58-040,Bukowa,348,71,Kepa Tarchominska
6121,Kety,94-239,Bydgoska,61,40,Sluzew
6122,Poznan,26-096,Boleslawa Krzywoustego,5,60,Imielin
6123,Bielsko-Biala,26-308,Piekna,100,39,Czacki
6124,Swidnica,62-512,Plater,450,11,Lipiny
6125,Czerwionka,31-497,Krasinskiego,85,73,Lomianki Dolne
6126,Kalisz,53-907,Poprzeczna,372,62,Rakowka-Kaweczyn
6127,Czchow,73-672,Fiolkowa,495,60,Targowek
6128,Czosnow,21-624,Koralowa,496,65,Wilcza
6129,Ciechanow,56-363,Mickiewicza,423,69,Ksiecia Janusza
6130,Gliwice,05-898,Lipca,141,75,Bemowo
6131,Bielsko-Biala,36-780,Chabrowa,218,76,Wawer
6132,Krotoszyn,66-973,Bema,244,77,Radosc
6133,Chrzanow,04-700,Sklodowskiej-Curie,449,21,Wawer
6134,Swidwin,93-367,Maja,141,83,Wrzeciono
6135,Mielec,91-807,Stolarska,48,53,Czerniakow
6136,Dobczyce,08-885,Szarych Szeregow,318,74,Kabaty
6137,Chelmza,61-035,Brzoskwiniowa,98,22,Srodmiescie
6138,Sosnowiec,42-414,Zamkowa,410,47,Gorczewska
6139,Chocznia,99-034,Zeglarska,376,70,Gorny Mokotow
6140,Szczecin,69-808,Grzybowa,124,29,Nadolnik
6141,Dolice,94-613,Rataja,397,75,Gorczewska
6142,Rzeszow,66-357,Stolarska,161,54,Skarpa Powsinska
6143,Garczegorze,95-982,Grunwaldzka,258,80,Mirow
6144,Czestochowa,87-176,Narcyzowa,201,16,Natolin
6145,Bielsko-Biala,05-042,Rejtana,150,37,Grabow
6146,Czestochowa,44-830,Miodowa,173,56,Mokotow
6147,Ruda Slaska,48-926,Malinowa,437,53,Rembertow
6148,Gorzow Wielkopolski,33-371,Maczka,160,16,Praga-Poludnie
6149,Gdansk,69-730,Porzeczkowa,307,79,Michalowice
6150,Gdynia,77-587,Turkusowa,343,15,Powsin
6151,Kutno,89-351,Paderewskiego,217,22,Zacisze
6152,Folk,80-248,Wyspianskiego,452,24,Stara Ochota
6153,Czestochowa,27-316,Opolska,153,26,Kepa Tarchominska
6154,Jaworzno,38-259,Perlowa,238,59,Olesinska
6155,Dziwnowek,89-648,Okrezna,265,18,Goclaw
6156,Chocianow,82-136,Tartaczna,182,36,Wawer
6157,Gostyn,25-144,Poznanska,225,74,Kamionek
6158,Drezdenko,81-027,Krolewska,80,28,Zacisze
6159,Gdynia,59-053,Staffa,282,51,Dolny Mokotow
6160,Swidnica,92-586,Solidarnosci,4,51,Kepa Tarchominska
6161,Dziwnowek,14-316,Letnia,258,41,Zacisze
6162,Chocznia,55-235,Malczewskiego,373,70,Jelonki
6163,Dubiecko,78-851,Szafirowa,255,34,Stegny
6164,Bytom,38-351,Solidarnosci,386,20,Wrzeciono
6165,Jaworzno,46-252,Wspolna,237,56,Wilanow
6166,Radom,67-641,Wysoka,403,18,Olesinska
6167,Frombork,53-787,Zwirowa,79,65,Praga-Poludnie
6168,Dziwnowek,50-262,Odrzanska,308,23,Lipiny
6169,Bielsko-Biala,54-565,Malinowa,250,65,Bielany
6170,Chorzele,89-493,Nadrzeczna,205,70,Bartycka
6171,Gdansk,88-318,Grottgera,276,66,Ochota
6172,Czchow,45-608,Wyspianskiego,194,66,Praga-Poludnie
6173,Frombork,56-293,Diamentowa,435,84,Rembertow
6174,Goleniow,25-174,Krasickiego,327,56,Praga-Poludnie
6175,Dubiecko,92-164,Perlowa,384,18,Targowek
6176,Gliwice,56-017,Palacowa,386,73,Rakowka-Kaweczyn
6177,Mielec,37-834,Jana,117,51,Bialoleka
6178,Ciechanow,34-223,Milosza,339,61,Natolin
6179,Chocianow,36-246,Okulickiego,458,13,Filtry
6180,Chrzanow,83-410,Jarzebinowa,387,39,Wola
6181,Gizycko,79-654,Kamienna,415,69,Michalowice
6182,Plock,95-598,Porzeczkowa,451,62,Mirow
6183,Swiecie,91-239,Labedzia,34,51,Mokotow-Poludnie
6184,Kalisz,24-665,Ksiezycowa,95,25,Koszyki
6185,Drawsko Pomorskie,88-935,Glogowa,221,43,Koszyki
6186,Gorzow Wielkopolski,20-331,Poprzeczna,336,46,Pomiechowek
6187,Chocznia,53-510,Kosynierow,99,12,Ksiecia Janusza
6188,Chorzow,04-225,Polna,385,67,Pomiechowek
6189,Chocznia,31-973,Kochanowskiego,485,82,Powsin
6190,Czosnow,48-613,Wesola,62,64,Czacki
6191,Dobrzany,67-012,Krasinskiego,298,26,Dolny Mokotow
6192,Wloclawek,14-127,Nowowiejska,2,51,Grochow
6193,Kielce,56-534,Zabia,274,68,Powisle
6194,Opole,37-248,Dojazdowa,463,65,Pyry
6195,Gliwice,49-174,Sosnowa,292,52,Bemowo
6196,Dobrzany,20-588,Majowa,179,30,Podgorze
6197,Chojna,39-426,Daszynskiego,383,41,Sadyba
6198,Czosnow,99-489,Glowna,300,80,Sluzew
6199,Garwolin,30-694,Slaska,251,62,Pyry
6200,Frysztak,71-292,Daszynskiego,1,76,Natolin
6201,Bytom,36-229,Popieluszki,199,66,Wrzeciono
6202,Swidwin,96-767,Kossaka,177,49,Grodzisk
6203,Gdansk,89-807,Wesola,319,78,Rakowka
6204,Frydman,28-259,Rajska,221,74,Rakowka
6205,Sosnowiec,10-979,Slowackiego,55,23,Przyczolek Grochowski
6206,Czaplinek,52-164,Tysiaclecia,457,15,Wilanow
6207,Ketrzyn,94-926,Sokola,140,66,Bartycka
6208,Elblag,65-240,Jalowcowa,188,33,Powisle
6209,Czerwionka,30-884,Dlugosza,140,35,Wlochy
6210,Czestochowa,91-297,Krancowa,466,68,Bartycka
6211,Kielce,92-295,Slowicza,123,54,Czerniakow
6212,Jarocin,19-424,Widok,493,12,Niedzwiadek
6213,Gubin,97-103,Wesola,17,21,Pomiechowek
6214,Wloclawek,38-531,Rumiankowa,231,12,Stegny
6215,Goleniow,51-849,Wojska Polskiego,173,18,Podgorze
6216,Wroclaw,93-560,Krolewska,218,81,Pyry
6217,Sopot,21-680,Krzywa,481,64,Kaweczyn
6218,Czorsztyn,41-466,Okulickiego,242,19,Wlochy
6219,Czempin,57-688,Wschodnia,495,48,Kozia
6220,Wloclawek,51-701,Sucharskiego,163,35,Lipiny
6221,Chorzow,81-556,Zrodlana,263,13,Stara Milosna
6222,Chrzanow,88-339,Rejtana,288,38,Lazienki Krolewskie
6223,Chelmno,34-239,Moniuszki,484,37,Zacisze
6224,Gostynin,46-576,Przechodnia,130,26,Stara Ochota
6225,Dziwnowek,25-923,Lanowa,68,24,Ksawerow
6226,Swiebodzin,12-203,Daleka,235,39,Ochota
6227,Ciechocinek,54-668,Swierkowa,478,22,Stare Miasto
6228,Krakow,16-392,Rolna,340,82,Rakowka-Kaweczyn
6229,Rzeszow,66-904,Szafirowa,419,61,Czacki
6230,Warsaw,13-892,Czarnieckiego,196,46,Filtry
6231,Krotoszyn,55-185,Poziomkowa,324,78,Mokotow
6232,Wroclaw,19-329,Hallera,439,80,Czerniakow
6233,Przemysl,22-810,Mieszka I,48,81,Niedzwiadek
6234,Chelmiec,33-815,Dworcowa,161,28,Srodmiescie
6235,Chocznia,92-364,Rolnicza,481,24,Muranow
6236,Choszczno,78-408,Klonowa,106,40,Bielany
6237,Krakow,38-063,Tysiaclecia,225,49,Muranow
6238,Szczecin,38-896,Ptasia,336,34,Bartycka
6239,Gliwice,31-919,Laczna,112,77,Sluzewiec
6240,Chocznia,55-742,Kasztanowa,106,59,Wilcza
6241,Katowice,58-745,Rzemieslnicza,403,58,Stary Mokotow
6242,Frydman,06-338,Drzymaly,181,46,Czacki
6243,Torun,70-734,Krolewska,165,51,Marsa
6244,Koscian,62-644,Tylna,200,76,Lipiny
6245,Poznan,75-049,Konopnickiej,401,25,Wilcza
6246,Chocianow,69-442,Skosna,25,38,Radosna
6247,Frampol,41-831,Graniczna,114,71,Lomianki Dolne
6248,Jarocin,20-022,Boczna,160,70,Stara Ochota
6249,Kazimierz Dolny,39-831,Piaskowa,415,16,Kamionek
6250,Chelmza,44-672,Jana Pawla II,348,63,Skarpa Powsinska
6251,Gardno,12-858,Miarki,63,73,Ksiecia Janusza
6252,Czaplinek,16-266,Zapolskiej,419,35,Kaweczyn
6253,Klucze,27-512,Cegielniana,331,31,Skarpa Powsinska
6254,Koszalin,03-792,Malczewskiego,477,49,Targowek
6255,Olsztyn,91-557,Czarnieckiego,477,50,Czacki
6256,Dolice,63-327,Blekitna,216,26,Bemowo
6257,Czestochowa,50-074,Miarki,78,52,Stegny
6258,Grudziadz,90-177,Zeromskiego,59,44,Powisle
6259,Klobuck,28-446,Zurawia,79,79,Grabow
6260,Dolice,43-337,Liliowa,179,21,Ursus
6261,Opole,40-835,Makowa,30,42,Rembertow
6262,Kolobrzeg,32-272,Wyszynskiego,245,44,Dolny Mokotow
6263,Gizycko,55-483,Dolna,55,63,Gorczewska
6264,Mielec,65-283,Okrzei,419,46,Ursynow
6265,Warsaw,50-569,Mokra,246,56,Gorczewska
6266,Czerwiensk,06-678,Turystyczna,322,48,Wawer
6267,Duszniki-Zdroj,57-095,Lotnicza,246,39,Grodzisk
6268,Chodziez,59-890,Szewska,108,77,Radosc
6269,Czorsztyn,53-065,Zwirowa,318,82,Mokotow-Poludnie
6270,Tychy,13-880,Ogrodowa,28,43,Wilcza
6271,Wloclawek,91-110,Piastowska,481,71,Filtry
6272,Tarnow,67-857,Krucza,53,70,Wola
6273,Rzeszow,86-678,Ogrodowa,306,21,Michalowice
6274,Chocianow,39-924,Norwida,335,58,Kamionek
6275,Wroclaw,70-953,Graniczna,72,42,Lomianki Dolne
6276,Gliwice,75-357,Nadrzeczna,67,30,Stegny
6277,Plock,58-727,Wolnosci,72,27,Rakowiec
6278,Warsaw,23-149,Gorska,247,30,Grodzisk
6279,Rybnik,76-596,Drzymaly,225,14,Solec
6280,Wloclawek,21-563,Norwida,366,41,Kozia
6281,Czempin,67-537,Towarowa,292,69,Ursus
6282,Bytom,85-333,Slowackiego,296,82,Solec
6283,Olsztyn,50-354,Wiejska,66,27,Kozia
6284,Dziwnow,21-875,Galczynskiego,146,61,Kaskada
6285,Glogow,22-289,Kasprowicza,408,36,Wesola
6286,Garwolin,25-229,Gorna,326,34,Mokotow-Poludnie
6287,Gliwice,80-692,Wiazowa,115,44,Solec
6288,Olsztyn,39-257,Sportowa,495,65,Ursynow
6289,Frombork,49-484,Zamkowa,316,40,Stegny
6290,Bytom,81-935,Pomorska,375,80,Mirow
6291,Gliwice,17-456,Zlota,250,37,Bialoleka
6292,Wroclaw,14-095,Wroclawska,324,39,Radosna
6293,Gizycko,49-012,Srodkowa,121,42,Krowodrza
6294,Dziwnow,15-460,Akacjowa,211,48,Wlochy
6295,Wloclawek,96-736,Jasna,268,16,Natolin
6296,Mielec,35-841,Ciasna,159,73,Marsa
6297,Bytom,34-662,Wodna,38,16,Grabow
6298,Stargard Szczecinski,09-399,Powstancow Wielkopolskich,424,39,Mokotow Zachodni
6299,Chorzow,41-871,Kaszubska,222,83,Wilanow
6300,Glogow,34-883,Jaworowa,7,59,Wygledow
6301,Czersk,26-090,Konopnickiej,161,77,Pyry
6302,Swiecie,92-673,Sadowa,474,64,Imielin
6303,Kielce,82-107,Olchowa,316,84,Podgorze
6304,Dobrzany,24-560,Strazacka,56,10,Pomiechowek
6305,Chelmza,02-785,Irysowa,470,46,Grodzisk
6306,Czersk,99-589,Zeglarska,107,60,Stary Mokotow
6307,Wloclawek,65-844,Norwida,391,58,Michalowice
6308,Krotoszyn,72-058,Lanowa,36,32,Goclaw
6309,Kluczbork,98-777,Zeglarska,38,59,Wola
6310,Gizycko,22-235,Mazowiecka,243,55,Przyczolek Grochowski
6311,Gizycko,28-980,Promienna,243,12,Nadolnik
6312,Czerniejewo,50-453,Podmiejska,485,30,Wesola
6313,Drawno,80-114,Poziomkowa,121,62,Szczesliwice
6314,Bytom,91-379,Slowackiego,141,62,Nowa Huta
6315,Radom,11-768,Partyzantow,366,80,Wlochy
6316,Krakow,25-027,Grottgera,323,78,Stary Mokotow
6317,Swiecie,63-159,Jabloniowa,2,44,Michalowice
6318,Gizycko,64-664,Mazurska,427,24,Stara Milosna
6319,Opole,75-638,Lelewela,235,72,Lomianki Dolne
6320,Choszczno,94-139,Sokola,154,19,Czacki
6321,Czaplinek,99-782,Tuwima,465,34,Praga-Poludnie
6322,Dobczyce,73-964,Widokowa,243,26,Mokotow
6323,Klucze,86-330,Sciegiennego,49,48,Stara Milosna
6324,Czempin,09-495,Plazowa,34,70,Kamionek
6325,Chorzow,76-087,Magnoliowa,105,63,Kamionek
6326,Ruda Slaska,91-671,Skosna,222,28,Kaskada
6327,Frysztak,33-538,Prusa,212,76,Targowek
6328,Frampol,15-381,Szczesliwa,326,33,Kamionek
6329,Chojno,05-371,Rolnicza,324,57,Targowek
6330,Gliwice,31-046,Urocza,308,66,Grochow
6331,Lodz,28-881,Jabloniowa,226,10,Mokotow-Poludnie
6332,Chelmno,87-232,Szpitalna,491,84,Solec
6333,Czerwionka,56-538,Sucharskiego,65,48,Stare Miasto
6334,Czchow,10-644,Piekarska,195,25,Nowa Huta
6335,Drawno,76-341,Parkowa,305,11,Ksiecia Janusza
6336,Lodz,45-532,Kosciuszki,361,65,Goclaw
6337,Torun,12-998,Szczesliwa,216,46,Kepa Tarchominska
6338,Klobuck,67-872,Bydgoska,423,56,Srodmiescie
6339,Tarnow,15-564,Lotnicza,473,24,Kamionek
6340,Drawsko Pomorskie,41-452,Strumykowa,93,65,Gorczewska
6341,Garwolin,35-926,Spokojna,215,53,Zoliborz
6342,Bielsko-Biala,62-647,Szafirowa,207,79,Srodmiescie
6343,Bialystok,80-034,Cicha,424,81,Skarpa Powsinska
6344,Tarnow,26-496,Slaska,74,55,Praga-Poludnie
6345,Kielce,61-420,Kosynierow,194,33,Czacki
6346,Elblag,53-635,Sikorskiego,271,55,Stary Mokotow
6347,Olsztyn,84-594,Morcinka,177,30,Kaskada
6348,Gostynin,35-831,Witosa,410,60,Kamionek
6349,Folk,43-604,Laczna,150,32,Bartycka
6350,Zabrze,17-953,Maczka,274,35,Marsa
6351,Goleniow,95-268,Gorska,367,80,Gorczewska
6352,Bielsko-Biala,01-044,Radosna,91,29,Sluzew
6353,Dubiecko,15-178,Jagiellonska,401,10,Natolin
6354,Chojnice,65-144,Bukowa,314,11,Stara Ochota
6355,Przemysl,84-078,Pocztowa,117,47,Przyczolek Grochowski
6356,Frombork,36-751,Staszica,395,71,Kabaty
6357,Czestochowa,34-118,Dworska,363,16,Muranow Poludniowy
6358,Choszczno,21-158,Staszica,201,14,Sluzewiec
6359,Przemysl,77-993,Turkusowa,142,48,Jelonki
6360,Kety,88-700,Graniczna,56,46,Witolin
6361,Drezdenko,68-562,Polna,357,83,Targowek
6362,Koszalin,01-990,Krasickiego,114,43,Bielany
6363,Szczecin,09-386,Powstancow Slaskich,418,69,Jelonki
6364,Kolobrzeg,45-824,Waska,172,70,Wygledow
6365,Ciechanow,69-044,Krasickiego,205,66,Praga-Polnoc
6366,Czarna Woda,27-835,Galczynskiego,443,49,Zacisze
6367,Tarnow,65-840,Orla,263,61,Wygledow
6368,Czarna Bialostocka,16-191,Wojciecha,220,58,Ochota
6369,Jaworzno,73-670,Srodkowa,159,79,Sadyba
6370,Wroclaw,59-755,Wyspianskiego,319,40,Kaskada
6371,Sopot,78-285,Krolewska,88,79,Siekierki
6372,Swidnica,96-290,Borowkowa,436,15,Gorczewska
6373,Chocianow,88-946,Narcyzowa,184,44,Mlociny
6374,Krotoszyn,96-979,Skargi,133,37,Rakowka
6375,Klucze,68-520,Czarnieckiego,298,23,Bialoleka
6376,Dabrowa Gornicza,93-718,Palacowa,280,19,Lipiny
6377,Rzeszow,08-087,Wilcza,27,48,Kaskada
6378,Dziwnow,86-418,Rzeczna,453,33,Szczesliwice
6379,Kalisz,29-688,Starowiejska,353,22,Srodmiescie
6380,Bialystok,46-150,Tysiaclecia,198,49,Czyste
6381,Kazimierz Dolny,38-313,Bankowa,73,25,Powsin
6382,Dolice,24-597,Szeroka,294,28,Powisle
6383,Czerniejewo,55-147,Maja,266,35,Koszyki
6384,Drezdenko,87-074,Lelewela,434,41,Nowa Huta
6385,Cieplice,86-095,Zeglarska,229,39,Mokotow-Poludnie
6386,Chelmno,18-565,Jasna,454,52,Mokotow
6387,Chojna,14-152,Zurawia,58,80,Mirow
6388,Czempin,99-770,Bursztynowa,474,18,Grochow
6389,Radom,36-293,Lawendowa,35,26,Stara Ochota
6390,Zabrze,56-593,Zbozowa,84,45,Krowodrza
6391,Torun,53-301,Podwale,227,47,Praga-Polnoc
6392,Krakow,54-982,Przemyslowa,319,17,Rembertow
6393,Czarna Bialostocka,32-128,Zachodnia,24,70,Stary Mokotow
6394,Kostrzyn nad Odra,68-988,Kaszubska,469,12,Sluzew
6395,Dabrowa Gornicza,88-484,Brzoskwiniowa,146,38,Nadolnik
6396,Czerwionka,73-533,Grunwaldzka,361,73,Niedzwiadek
6397,Krakow,38-379,Morska,489,43,Krowodrza
6398,Przemysl,71-756,Odrzanska,182,37,Kozia
6399,Sopot,78-806,Korczaka,246,12,Pomiechowek
6400,Krakow,81-897,Kielecka,279,75,Radosna
6401,Chojnice,53-569,Mazowiecka,143,40,Grabow
6402,Duszniki-Zdroj,27-409,Brzoskwiniowa,59,25,Grochow
6403,Sopot,63-659,Leszczynowa,440,28,Saska Kepa
6404,Koszalin,07-239,Witosa,266,38,Goclaw
6405,Krakow,67-503,Zdrojowa,221,23,Lipiny
6406,Dabrowa Gornicza,95-091,Asnyka,86,50,Siekierki
6407,Dobczyce,38-416,Magnoliowa,148,35,Mokotow
6408,Olsztyn,72-075,Irysowa,259,32,Wlochy
6409,Plock,44-062,Skargi,175,31,Ksiecia Janusza
6410,Swidwin,83-442,Daleka,227,28,Ochota
6411,Drawno,03-058,Malinowa,275,84,Sluzew
