4612,2016,140,Environmental Science
4613,2017,135,Public Speaking
4614,2018,95,Financial Literacy
4615,2019,135,Global Studies
4616,2020,50,Public Speaking
4617,2021,165,Entrepreneurship
4618,2022,80,Environmental Science
4619,2023,185,Creative Writing
4620,2010,165,Global Studies
4621,2011,35,Entrepreneurship
4622,2012,140,Entrepreneurship
4623,2013,195,Environmental Science
4624,2014,105,Creative Writing
4625,2015,95,Media Literacy
4626,2016,185,Financial Literacy
4627,2017,185,Creative Writing
4628,2018,120,Philosophy
4629,2019,180,Global Studies
4630,2020,165,Environmental Science
4631,2021,145,Financial Literacy
4632,2022,130,Philosophy
4633,2023,45,Environmental Science
4634,2010,35,Computer Programming
4635,2011,170,Financial Literacy
4636,2012,100,Emotional Intelligence
4637,2013,115,Environmental Science
4638,2014,155,Entrepreneurship
4639,2015,125,Environmental Science
4640,2016,160,Emotional Intelligence
4641,2017,60,Public Speaking
4642,2018,55,Media Literacy
4643,2019,50,Emotional Intelligence
4644,2020,55,Media Literacy
4645,2021,25,Computer Programming
4646,2022,110,Computer Programming
4647,2023,130,Computer Programming
4648,2010,115,Emotional Intelligence
4649,2011,160,Philosophy
4650,2012,130,Creative Writing
4651,2013,120,Creative Writing
4652,2014,170,Philosophy
4653,2015,25,Financial Literacy
4654,2016,50,Philosophy
4655,2017,95,Emotional Intelligence
4656,2018,130,Media Literacy
4657,2019,155,Environmental Science
4658,2020,100,Creative Writing
4659,2021,45,Philosophy
4660,2022,145,Philosophy
4661,2023,145,Financial Literacy
4662,2010,45,Creative Writing
4663,2011,130,Public Speaking
4664,2012,95,Public Speaking
4665,2013,30,Environmental Science
4666,2014,50,Global Studies
4667,2015,35,Environmental Science
4668,2016,100,Entrepreneurship
4669,2017,70,Public Speaking
4670,2018,40,Computer Programming
4671,2019,195,Philosophy
4672,2020,30,Financial Literacy
4673,2021,115,Financial Literacy
4674,2022,45,Emotional Intelligence
4675,2023,25,Philosophy
4676,2010,90,Entrepreneurship
4677,2011,25,Computer Programming
4678,2012,175,Public Speaking
4679,2013,160,Emotional Intelligence
4680,2014,130,Creative Writing
4681,2015,140,Media Literacy
4682,2016,185,Computer Programming
4683,2017,135,Environmental Science
4684,2018,55,Computer Programming
4685,2019,110,Creative Writing
4686,2020,40,Global Studies
4687,2021,165,Philosophy
4688,2022,80,Public Speaking
4689,2023,95,Financial Literacy
4690,2010,45,Environmental Science
4691,2011,30,Emotional Intelligence
4692,2012,40,Financial Literacy
4693,2013,25,Philosophy
4694,2014,110,Media Literacy
4695,2015,140,Environmental Science
4696,2016,115,Environmental Science
4697,2017,80,Public Speaking
4698,2018,170,Public Speaking
4699,2019,65,Entrepreneurship
4700,2020,35,Environmental Science
4701,2021,55,Financial Literacy
4702,2022,100,Media Literacy
4703,2023,30,Emotional Intelligence
4704,2010,80,Financial Literacy
4705,2011,100,Computer Programming
4706,2012,95,Computer Programming
4707,2013,70,Philosophy
4708,2014,75,Creative Writing
4709,2015,165,Media Literacy
4710,2016,185,Public Speaking
4711,2017,35,Media Literacy
4712,2018,60,Global Studies
4713,2019,185,Financial Literacy
4714,2020,110,Public Speaking
4715,2021,40,Computer Programming
4716,2022,40,Emotional Intelligence
4717,2023,120,Global Studies
4718,2010,170,Entrepreneurship
4719,2011,130,Environmental Science
4720,2012,125,Media Literacy
4721,2013,135,Computer Programming
4722,2014,80,Financial Literacy
4723,2015,35,Media Literacy
4724,2016,180,Public Speaking
4725,2017,55,Creative Writing
4726,2018,110,Emotional Intelligence
4727,2019,175,Global Studies
4728,2020,190,Global Studies
4729,2021,55,Entrepreneurship
4730,2022,120,Global Studies
4731,2023,35,Media Literacy
4732,2010,120,Computer Programming
4733,2011,70,Creative Writing
4734,2012,35,Emotional Intelligence
4735,2013,85,Philosophy
4736,2014,155,Emotional Intelligence
4737,2015,55,Creative Writing
4738,2016,70,Public Speaking
4739,2017,135,Entrepreneurship
4740,2018,35,Media Literacy
4741,2019,75,Public Speaking
4742,2020,135,Media Literacy
4743,2021,160,Computer Programming
4744,2022,90,Environmental Science
4745,2023,190,Entrepreneurship
4746,2010,100,Philosophy
4747,2011,55,Environmental Science
4748,2012,170,Media Literacy
4749,2013,190,Public Speaking
4750,2014,85,Philosophy
4751,2015,115,Creative Writing
4752,2016,130,Emotional Intelligence
4753,2017,135,Computer Programming
4754,2018,175,Entrepreneurship
4755,2019,125,Financial Literacy
4756,2020,100,Financial Literacy
4757,2021,135,Computer Programming
4758,2022,95,Computer Programming
4759,2023,195,Public Speaking
4760,2010,40,Global Studies
4761,2011,75,Environmental Science
4762,2012,80,Entrepreneurship
4763,2013,135,Environmental Science
4764,2014,65,Environmental Science
4765,2015,50,Entrepreneurship
4766,2016,150,Computer Programming
4767,2017,120,Creative Writing
4768,2018,25,Philosophy
4769,2019,195,Financial Literacy
4770,2020,65,Philosophy
4771,2021,175,Public Speaking
4772,2022,55,Creative Writing
4773,2023,95,Entrepreneurship
4774,2010,105,Media Literacy
4775,2011,85,Emotional Intelligence
4776,2012,40,Financial Literacy
4777,2013,160,Global Studies
4778,2014,180,Philosophy
4779,2015,140,Environmental Science
4780,2016,85,Computer Programming
4781,2017,75,Emotional Intelligence
4782,2018,135,Philosophy
4783,2019,110,Financial Literacy
4784,2020,180,Creative Writing
4785,2021,90,Financial Literacy
4786,2022,40,Emotional Intelligence
4787,2023,60,Entrepreneurship
4788,2010,25,Media Literacy
4789,2011,40,Philosophy
4790,2012,120,Media Literacy
4791,2013,160,Philosophy
4792,2014,115,Entrepreneurship
4793,2015,30,Public Speaking
4794,2016,100,Computer Programming
4795,2017,185,Emotional Intelligence
4796,2018,40,Global Studies
4797,2019,55,Entrepreneurship
4798,2020,100,Global Studies
4799,2021,175,Philosophy
4800,2022,135,Public Speaking
4801,2023,25,Media Literacy
4802,2010,75,Philosophy
4803,2011,100,Financial Literacy
4804,2012,130,Creative Writing
4805,2013,55,Environmental Science
4806,2014,150,Emotional Intelligence
4807,2015,125,Public Speaking
4808,2016,185,Public Speaking
4809,2017,115,Creative Writing
4810,2018,80,Entrepreneurship
4811,2019,75,Media Literacy
4812,2020,155,Global Studies
4813,2021,180,Environmental Science
4814,2022,130,Global Studies
4815,2023,150,Global Studies
4816,2010,195,Entrepreneurship
4817,2011,25,Financial Literacy
4818,2012,65,Computer Programming
4819,2013,180,Entrepreneurship
4820,2014,110,Global Studies
4821,2015,175,Computer Programming
4822,2016,40,Computer Programming
4823,2017,150,Media Literacy
4824,2018,185,Entrepreneurship
4825,2019,120,Public Speaking
4826,2020,185,Creative Writing
4827,2021,190,Financial Literacy
4828,2022,105,Public Speaking
4829,2023,45,Media Literacy
4830,2010,140,Philosophy
4831,2011,160,Media Literacy
4832,2012,60,Creative Writing
4833,2013,125,Global Studies
4834,2014,105,Computer Programming
4835,2015,40,Media Literacy
4836,2016,70,Philosophy
4837,2017,65,Philosophy
4838,2018,40,Creative Writing
4839,2019,90,Environmental Science
4840,2020,45,Creative Writing
4841,2021,50,Media Literacy
4842,2022,195,Philosophy
4843,2023,70,Environmental Science
4844,2010,115,Creative Writing
4845,2011,175,Entrepreneurship
4846,2012,45,Computer Programming
4847,2013,180,Entrepreneurship
4848,2014,45,Financial Literacy
4849,2015,25,Emotional Intelligence
4850,2016,95,Global Studies
4851,2017,165,Financial Literacy
4852,2018,185,Emotional Intelligence
4853,2019,40,Philosophy
4854,2020,100,Philosophy
4855,2021,155,Creative Writing
4856,2022,195,Computer Programming
4857,2023,130,Philosophy
4858,2010,120,Global Studies
4859,2011,115,Environmental Science
4860,2012,30,Media Literacy
4861,2013,70,Financial Literacy
4862,2014,125,Global Studies
4863,2015,120,Computer Programming
4864,2016,95,Emotional Intelligence
4865,2017,175,Creative Writing
4866,2018,120,Global Studies
4867,2019,150,Computer Programming
4868,2020,25,Computer Programming
4869,2021,175,Environmental Science
4870,2022,125,Philosophy
4871,2023,65,Philosophy
4872,2010,35,Creative Writing
4873,2011,55,Environmental Science
4874,2012,170,Creative Writing
4875,2013,155,Public Speaking
4876,2014,190,Creative Writing
4877,2015,150,Emotional Intelligence
4878,2016,80,Entrepreneurship
4879,2017,105,Environmental Science
4880,2018,130,Philosophy
4881,2019,135,Entrepreneurship
4882,2020,155,Media Literacy
4883,2021,90,Creative Writing
4884,2022,165,Computer Programming
4885,2023,25,Emotional Intelligence
4886,2010,110,Computer Programming
4887,2011,185,Media Literacy
4888,2012,120,Philosophy
4889,2013,70,Computer Programming
4890,2014,80,Philosophy
4891,2015,160,Creative Writing
4892,2016,135,Environmental Science
4893,2017,50,Public Speaking
4894,2018,35,Environmental Science
4895,2019,190,Media Literacy
4896,2020,75,Global Studies
4897,2021,185,Global Studies
4898,2022,120,Philosophy
4899,2023,195,Philosophy
4900,2010,60,Emotional Intelligence
4901,2011,55,Emotional Intelligence
4902,2012,110,Public Speaking
4903,2013,160,Environmental Science
4904,2014,195,Creative Writing
4905,2015,175,Entrepreneurship
4906,2016,65,Global Studies
4907,2017,80,Global Studies
4908,2018,65,Entrepreneurship
4909,2019,180,Creative Writing
4910,2020,150,Public Speaking
4911,2021,120,Entrepreneurship
4912,2022,60,Philosophy
4913,2023,140,Entrepreneurship
4914,2010,160,Philosophy
4915,2011,170,Environmental Science
4916,2012,90,Media Literacy
4917,2013,70,Environmental Science
4918,2014,125,Creative Writing
4919,2015,195,Entrepreneurship
4920,2016,75,Creative Writing
4921,2017,110,Global Studies
4922,2018,65,Creative Writing
4923,2019,160,Global Studies
4924,2020,40,Financial Literacy
4925,2021,180,Computer Programming
4926,2022,100,Philosophy
4927,2023,65,Computer Programming
4928,2010,95,Global Studies
4929,2011,185,Media Literacy
4930,2012,175,Media Literacy
4931,2013,25,Global Studies
4932,2014,130,Computer Programming
4933,2015,85,Environmental Science
4934,2016,35,Computer Programming
4935,2017,155,Creative Writing
4936,2018,25,Financial Literacy
4937,2019,25,Entrepreneurship
4938,2020,135,Philosophy
4939,2021,120,Philosophy
4940,2022,90,Computer Programming
4941,2023,95,Global Studies
4942,2010,120,Public Speaking
4943,2011,125,Media Literacy
4944,2012,165,Public Speaking
4945,2013,165,Global Studies
4946,2014,130,Media Literacy
4947,2015,60,Financial Literacy
4948,2016,90,Philosophy
4949,2017,115,Philosophy
4950,2018,70,Entrepreneurship
4951,2019,135,Philosophy
4952,2020,130,Environmental Science
4953,2021,45,Computer Programming
4954,2022,70,Creative Writing
4955,2023,100,Creative Writing
4956,2010,140,Public Speaking
4957,2011,120,Emotional Intelligence
4958,2012,85,Global Studies
4959,2013,155,Creative Writing
4960,2014,125,Entrepreneurship
4961,2015,120,Media Literacy
4962,2016,135,Creative Writing
4963,2017,135,Emotional Intelligence
4964,2018,125,Creative Writing
4965,2019,100,Financial Literacy
4966,2020,175,Media Literacy
4967,2021,90,Environmental Science
4968,2022,175,Emotional Intelligence
4969,2023,150,Environmental Science
4970,2010,70,Emotional Intelligence
4971,2011,90,Public Speaking
4972,2012,75,Media Literacy
4973,2013,125,Computer Programming
4974,2014,145,Emotional Intelligence
4975,2015,160,Media Literacy
4976,2016,150,Environmental Science
4977,2017,120,Computer Programming
4978,2018,155,Financial Literacy
4979,2019,95,Financial Literacy
4980,2020,170,Emotional Intelligence
4981,2021,30,Entrepreneurship
4982,2022,80,Financial Literacy
4983,2023,150,Philosophy
4984,2010,70,Public Speaking
4985,2011,165,Emotional Intelligence
4986,2012,50,Global Studies
4987,2013,85,Environmental Science
4988,2014,65,Media Literacy
4989,2015,160,Financial Literacy
4990,2016,40,Media Literacy
4991,2017,100,Philosophy
4992,2018,135,Philosophy
4993,2019,95,Financial Literacy
4994,2020,35,Global Studies
4995,2021,190,Emotional Intelligence
4996,2022,135,Philosophy
4997,2023,85,Global Studies
4998,2010,95,Global Studies
4999,2011,95,Creative Writing
